QuoteId,MinPrice,Currency,Direct,OutboundLegCarrierIds,OutboundLegOriginId,OutboundLegDestinationId,OutboundLegDepartureDate,InboundLegCarrierIds,InboundLegOriginId,InboundLegDestinationId,InboundLegDepartureDate,QuoteDateTime,OutboundPlaceIataCode,OutboundPlaceName,OutboundPlaceType,InboundPlaceIataCode,InboundPlaceName,InboundPlaceType,OutboundCarrierName,InboundCarrierName
328,33001,HUF,True,1914,43268,66270,2017-05-17T00:00:00,885,81678,43268,2017-05-23T00:00:00,2017-04-17T10:43:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Wizz Air,Flybe
329,23749,HUF,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-08T18:21:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
330,31007,HUF,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-03T19:14:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
331,37292,HUF,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-07T16:12:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
332,24725,HUF,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-03T11:56:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
333,23155,HUF,True,1914,43268,66270,2017-05-17T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-03T11:56:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
334,53300,HUF,True,881,43268,65698,2017-05-17T00:00:00,881,65698,43268,2017-05-31T00:00:00,2017-04-12T07:29:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
335,52387,HUF,False,838,43268,65698,2017-05-17T00:00:00,838,65698,43268,2017-05-31T00:00:00,2017-04-12T07:29:00,BUD,Budapest,Station,LHR,London Heathrow,Station,Air France,Air France
340,28617,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-18T00:00:00,2017-04-14T18:10:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
341,56689,HUF,True,881,43268,65698,2017-05-18T00:00:00,881,65698,43268,2017-05-19T00:00:00,2017-04-10T07:42:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
342,25955,HUF,True,885,43268,81678,2017-05-18T00:00:00,885,81678,43268,2017-05-20T00:00:00,2017-04-17T08:08:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Flybe,Flybe
343,28617,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-21T00:00:00,2017-04-16T21:25:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
344,23905,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-16T13:53:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
345,23905,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-15T16:32:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
346,19863,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-10T10:26:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
347,32468,HUF,True,885,43268,81678,2017-05-18T00:00:00,885,81678,43268,2017-05-25T00:00:00,2017-04-04T09:59:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Flybe,Flybe
348,42758,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-04T09:59:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
349,45899,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-16T11:56:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
350,22335,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-04T09:59:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
351,22335,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-03T11:58:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
352,22335,HUF,True,1914,43268,66270,2017-05-18T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-09T18:27:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
356,35196,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-19T00:00:00,2017-04-14T21:12:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
357,26817,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-20T00:00:00,2017-04-03T17:06:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
358,30313,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-21T00:00:00,2017-04-17T11:13:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
359,27172,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-16T18:18:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
360,27172,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-15T09:28:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
361,23155,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-05T03:28:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
362,67444,HUF,True,881,43268,65698,2017-05-19T00:00:00,881,65698,43268,2017-05-25T00:00:00,2017-04-17T11:06:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
363,61703,HUF,False,1368,43268,65698,2017-05-19T00:00:00,1523,65698,43268,2017-05-25T00:00:00,2017-04-12T20:48:00,BUD,Budapest,Station,LHR,London Heathrow,Station,Lufthansa,Austrian Airlines
364,112340,HUF,True,881,43268,65698,2017-05-19T00:00:00,881,65698,43268,2017-05-26T00:00:00,2017-04-13T03:59:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
366,49165,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-16T06:01:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
367,19870,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-11T07:24:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
368,23155,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-06T07:12:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
369,26296,HUF,True,1914,43268,66270,2017-05-19T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-10T22:45:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
378,35027,HUF,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-20T00:00:00,2017-04-13T17:18:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
379,34818,HUF,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-21T00:00:00,2017-04-14T20:03:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
380,28639,HUF,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-17T07:25:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
381,25955,HUF,True,885,43268,81678,2017-05-20T00:00:00,885,81678,43268,2017-05-23T00:00:00,2017-04-17T07:21:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Flybe,Flybe
382,30209,HUF,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-17T07:21:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
383,38065,HUF,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-17T07:22:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
384,61107,HUF,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-17T07:22:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
385,46922,HUF,True,885,43268,81678,2017-05-20T00:00:00,885,81678,43268,2017-05-27T00:00:00,2017-04-13T13:47:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Flybe,Flybe
386,28845,HUF,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-10T13:00:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
387,24134,HUF,True,1914,43268,66270,2017-05-20T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-03T11:58:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
388,35220,HUF,True,885,43268,81678,2017-05-20T00:00:00,885,81678,43268,2017-05-30T00:00:00,2017-04-17T07:23:00,BUD,Budapest,Station,SEN,London Southend Mncpl,Station,Flybe,Flybe
391,37752,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-21T00:00:00,2017-04-15T19:21:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
392,29396,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-22T00:00:00,2017-04-15T14:23:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
393,31859,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-05T13:00:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
394,38625,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-09T16:15:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
395,32390,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-13T21:07:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
396,65508,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-17T09:05:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
397,31883,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-03T19:18:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
398,29449,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-13T16:47:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
399,46348,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-13T16:49:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
400,36079,HUF,True,1914,43268,66270,2017-05-21T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-13T12:41:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
404,85686,HUF,True,881,43268,65698,2017-05-22T00:00:00,881,65698,43268,2017-05-22T00:00:00,2017-04-11T21:57:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
405,61601,HUF,False,1375,43268,65698,2017-05-22T00:00:00,881,65698,43268,2017-05-23T00:00:00,2017-04-14T11:56:00,BUD,Budapest,Station,LHR,London Heathrow,Station,LOT,British Airways
406,80275,HUF,True,881,43268,65698,2017-05-22T00:00:00,881,65698,43268,2017-05-24T00:00:00,2017-04-13T06:21:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
407,57792,HUF,False,1523,43268,65698,2017-05-22T00:00:00,1523,65698,43268,2017-05-24T00:00:00,2017-04-13T06:21:00,BUD,Budapest,Station,LHR,London Heathrow,Station,Austrian Airlines,Austrian Airlines
408,34974,HUF,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-03T11:17:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
409,49115,HUF,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-09T13:03:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
410,56658,HUF,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-17T05:42:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
411,42520,HUF,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-13T16:57:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
412,37805,HUF,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-13T16:49:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
413,27118,HUF,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-07T09:49:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
414,30159,HUF,True,1914,43268,66270,2017-05-22T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-10T21:29:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
420,27134,HUF,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-23T00:00:00,2017-04-14T18:14:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
421,27237,HUF,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-15T06:02:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
422,35093,HUF,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-15T21:06:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
423,58135,HUF,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-15T06:01:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
424,47660,HUF,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-17T03:10:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
425,35093,HUF,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-17T05:49:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
426,28808,HUF,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-16T11:46:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
427,21162,HUF,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-05T15:41:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
428,18609,HUF,True,1914,43268,66270,2017-05-23T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-07T16:31:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
431,25476,HUF,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-24T00:00:00,2017-04-17T09:15:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
432,33332,HUF,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-14T10:14:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
433,36288,HUF,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-07T13:13:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
434,67733,HUF,True,881,43268,65698,2017-05-24T00:00:00,881,65698,43268,2017-05-27T00:00:00,2017-04-10T09:41:00,BUD,Budapest,Station,LHR,London Heathrow,Station,British Airways,British Airways
435,36473,HUF,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-14T21:55:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
436,27047,HUF,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-17T08:43:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
437,25476,HUF,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-17T01:33:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
438,27047,HUF,True,1914,43268,66270,2017-05-24T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-15T07:44:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
442,33332,HUF,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-25T00:00:00,2017-04-17T11:07:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
443,40571,HUF,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-05T17:33:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
444,45899,HUF,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-16T16:46:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
445,33332,HUF,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-15T17:11:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
446,27047,HUF,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-16T02:49:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
447,25476,HUF,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-15T13:48:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
448,27047,HUF,True,1914,43268,66270,2017-05-25T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-15T08:53:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
453,56217,HUF,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-26T00:00:00,2017-04-14T18:07:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
454,45743,HUF,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-17T10:32:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
455,33175,HUF,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-17T00:37:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
456,28461,HUF,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-16T17:58:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
457,25320,HUF,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-11T05:37:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
458,16594,HUF,True,1914,43268,66270,2017-05-26T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-12T16:10:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
462,45899,HUF,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-27T00:00:00,2017-04-14T18:07:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
463,33332,HUF,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-28T00:00:00,2017-04-16T16:10:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
464,27047,HUF,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-12T16:43:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
465,25476,HUF,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-12T15:51:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
466,25476,HUF,True,1914,43268,66270,2017-05-27T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-12T21:19:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
471,36182,HUF,True,1914,43268,66270,2017-05-28T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-12T16:44:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
472,27068,HUF,True,1914,43268,66270,2017-05-28T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-05T16:51:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
473,25495,HUF,True,1914,43268,66270,2017-05-28T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-05T12:39:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
476,57321,HUF,True,1914,43268,66270,2017-05-29T00:00:00,1914,66270,43268,2017-05-29T00:00:00,2017-04-16T15:37:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
477,30003,HUF,True,1914,43268,66270,2017-05-29T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-05T17:30:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
478,47225,HUF,True,1914,43268,66270,2017-05-29T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-11T19:08:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
481,49998,HUF,True,1914,43268,66270,2017-05-30T00:00:00,1914,66270,43268,2017-05-30T00:00:00,2017-04-16T15:37:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
482,44497,HUF,True,1914,43268,66270,2017-05-30T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-17T00:41:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
486,25447,HUF,True,1914,43268,66270,2017-05-31T00:00:00,1914,66270,43268,2017-05-31T00:00:00,2017-04-02T12:48:00,BUD,Budapest,Station,LTN,London Luton,Station,Wizz Air,Wizz Air
